customer,state,response,coverage,education,employment_status,gender,location_code,marital_status,renew_offer_type,sales_channel,vehicle_class,vehicle_size,policy_category
14651,Washington,Yes,Extended,Master,Employed,M,Urban,Married,Offer3,Agent,Four-Door Car,Medsize,Personal
42297,Arizona,No,Basic,College,Unemployed,M,Urban,Married,Offer4,Web,Four-Door Car,Medsize,Personal
31217,Washington,Yes,Premium,Bachelor,Employed,F,Suburban,Single,Offer2,Agent,Luxury Car,Medsize,Personal
69274,Arizona,No,Extended,High School or Below,Disabled,F,Suburban,Married,Offer1,Agent,SUV,Small,Personal
53420,Oregon,Yes,Basic,High School or Below,Unemployed,M,Suburban,Married,Offer2,Call Center,Two-Door Car,Medsize,Personal
36747,Nevada,No,Extended,High School or Below,Medical Leave,M,Suburban,Married,Offer2,Branch,Four-Door Car,Small,Personal
78205,Arizona,No,Basic,College,Unemployed,F,Suburban,Single,Offer1,Agent,SUV,Medsize,Personal
39293,California,Yes,Basic,College,Employed,M,Suburban,Divorced,Offer1,Agent,Two-Door Car,Medsize,Personal
30418,California,Yes,Basic,Master,Employed,F,Rural,Single,Offer2,Web,Four-Door Car,Medsize,Personal
51455,Arizona,No,Premium,College,Unemployed,M,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,Personal
60774,Nevada,No,Extended,Bachelor,Unemployed,F,Suburban,Single,Offer2,Branch,Four-Door Car,Medsize,Personal
63766,Oregon,No,Extended,Bachelor,Unemployed,M,Suburban,Married,Offer3,Branch,Two-Door Car,Large,Personal
19541,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Offer2,Web,Four-Door Car,Medsize,Personal
38922,Oregon,No,Basic,College,Employed,M,Rural,Married,Offer1,Branch,SUV,Medsize,Personal
91578,California,No,Extended,Master,Unemployed,M,Rural,Divorced,Offer3,Call Center,Four-Door Car,Medsize,Personal
52565,Arizona,No,Extended,High School or Below,Employed,F,Urban,Married,Offer4,Branch,Four-Door Car,Medsize,Corporate
68954,Oregon,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Special
93648,Arizona,No,Basic,Bachelor,Unemployed,M,Urban,Married,Offer1,Call Center,Two-Door Car,Medsize,Corporate
60143,Oregon,Yes,Extended,Bachelor,Employed,F,Suburban,Married,Offer2,Agent,Four-Door Car,Small,Corporate
51047,California,No,Extended,Bachelor,Employed,F,Suburban,Single,Offer2,Agent,Four-Door Car,Small,Personal
46476,California,No,Basic,Bachelor,Disabled,M,Suburban,Married,Offer1,Web,SUV,Small,Personal
59616,Washington,No,Basic,College,Unemployed,F,Suburban,Single,Offer1,Agent,Two-Door Car,Large,Personal
34556,California,No,Basic,High School or Below,Disabled,M,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,Corporate
87421,Arizona,No,Premium,High School or Below,Employed,M,Rural,Married,Offer3,Agent,Four-Door Car,Medsize,Corporate
64765,Washington,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Offer1,Branch,Luxury Car,Small,Personal
70419,Oregon,No,Basic,College,Unemployed,M,Suburban,Single,Offer3,Web,Four-Door Car,Medsize,Personal
51965,California,Yes,Basic,High School or Below,Employed,M,Rural,Married,Offer2,Agent,Sports Car,Medsize,Personal
75351,Oregon,Yes,Basic,College,Unemployed,M,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal
25694,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Offer1,Call Center,Four-Door Car,Medsize,Personal
90115,Nevada,No,Basic,High School or Below,Employed,F,Rural,Divorced,Offer3,Agent,Four-Door Car,Medsize,Personal
93227,Washington,No,Basic,College,Employed,M,Suburban,Married,Offer1,Branch,Four-Door Car,Small,Special
41739,California,No,Extended,College,Unemployed,M,Urban,Married,Offer1,Branch,SUV,Small,Personal
75816,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Single,Offer2,Agent,Two-Door Car,Medsize,Corporate
54064,Washington,No,Basic,High School or Below,Employed,M,Rural,Divorced,Offer1,Branch,Two-Door Car,Medsize,Corporate
63331,Arizona,No,Basic,Doctor,Employed,F,Suburban,Married,Offer2,Web,Four-Door Car,Small,Corporate
58610,Arizona,No,Basic,Master,Employed,F,Suburban,Divorced,Offer1,Branch,Four-Door Car,Small,Corporate
82551,Nevada,No,Premium,Bachelor,Employed,F,Suburban,Married,Offer4,Web,Four-Door Car,Medsize,Personal
43755,Oregon,No,Basic,Master,Disabled,F,Suburban,Married,Offer1,Branch,SUV,Medsize,Corporate
16827,California,Yes,Basic,Master,Employed,F,Suburban,Divorced,Offer2,Branch,SUV,Medsize,Personal
48497,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Offer1,Agent,SUV,Medsize,Personal
27429,Nevada,Yes,Extended,High School or Below,Employed,F,Suburban,Married,Offer2,Agent,Two-Door Car,Large,Personal
38648,Washington,Yes,Basic,Master,Retired,F,Urban,Married,Offer1,Agent,Two-Door Car,Medsize,Personal
53077,Nevada,No,Basic,High School or Below,Employed,F,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
12263,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Corporate
86800,California,No,Extended,Bachelor,Employed,F,Suburban,Married,Offer4,Call Center,Two-Door Car,Small,Personal
28996,Nevada,No,Basic,College,Employed,M,Urban,Married,Offer1,Web,Four-Door Car,Large,Corporate
42730,Arizona,No,Extended,High School or Below,Employed,M,Suburban,Married,Offer4,Agent,Four-Door Car,Small,Personal
21170,California,No,Basic,Bachelor,Employed,F,Urban,Married,Offer1,Agent,SUV,Medsize,Personal
25903,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Offer2,Agent,Two-Door Car,Small,Personal
24323,California,No,Basic,College,Medical Leave,F,Suburban,Married,Offer2,Branch,Four-Door Car,Small,Corporate
86235,Arizona,No,Basic,Doctor,Disabled,M,Suburban,Single,Offer3,Agent,Sports Car,Medsize,Personal
53191,California,No,Extended,Bachelor,Employed,F,Suburban,Single,Offer1,Web,SUV,Medsize,Corporate
83813,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer3,Web,Luxury SUV,Small,Personal
45704,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Offer3,Agent,Four-Door Car,Medsize,Personal
26437,California,No,Basic,Bachelor,Employed,F,Urban,Married,Offer1,Agent,Four-Door Car,Medsize,Corporate
39008,Oregon,No,Basic,Bachelor,Employed,M,Urban,Divorced,Offer3,Call Center,Two-Door Car,Medsize,Personal
52170,California,Yes,Basic,High School or Below,Employed,M,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,Special
34371,Nevada,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Offer3,Branch,Two-Door Car,Medsize,Personal
65661,California,No,Basic,College,Employed,F,Suburban,Married,Offer4,Branch,Two-Door Car,Small,Corporate
74214,California,Yes,Extended,College,Employed,F,Suburban,Married,Offer2,Agent,Two-Door Car,Small,Personal
99766,Nevada,No,Basic,Bachelor,Employed,F,Rural,Single,Offer1,Agent,SUV,Medsize,Personal
30025,Arizona,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Offer1,Call Center,SUV,Medsize,Personal
85867,Arizona,Yes,Premium,High School or Below,Employed,F,Suburban,Divorced,Offer1,Call Center,Four-Door Car,Medsize,Personal
52242,California,No,Extended,Bachelor,Employed,M,Rural,Married,Offer2,Agent,SUV,Medsize,Personal
12388,Arizona,No,Basic,Bachelor,Employed,M,Urban,Married,Offer3,Web,Two-Door Car,Medsize,Personal
30316,California,No,Basic,College,Employed,M,Rural,Married,Offer2,Agent,Two-Door Car,Small,Corporate
60249,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer1,Branch,Two-Door Car,Medsize,Personal
50693,Oregon,Yes,Basic,Bachelor,Unemployed,M,Suburban,Married,Offer2,Agent,SUV,Medsize,Corporate
36838,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal
44550,Arizona,No,Premium,College,Unemployed,M,Suburban,Single,Offer1,Call Center,Four-Door Car,Small,Corporate
23637,Washington,No,Basic,College,Unemployed,M,Suburban,Single,Offer1,Branch,Two-Door Car,Medsize,Special
32539,Oregon,No,Basic,Bachelor,Employed,M,Suburban,Married,Offer2,Web,Four-Door Car,Medsize,Personal
48245,Washington,No,Extended,Master,Employed,F,Suburban,Married,Offer3,Web,Four-Door Car,Small,Personal
15010,Oregon,Yes,Extended,Doctor,Employed,M,Suburban,Divorced,Offer2,Agent,Sports Car,Medsize,Personal
28799,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Offer2,Call Center,Four-Door Car,Medsize,Personal
72942,Oregon,No,Extended,High School or Below,Employed,M,Rural,Married,Offer4,Web,Two-Door Car,Small,Personal
92952,California,Yes,Basic,Bachelor,Employed,M,Rural,Married,Offer2,Agent,SUV,Medsize,Corporate
82110,Nevada,No,Basic,Doctor,Medical Leave,F,Suburban,Married,Offer3,Web,SUV,Medsize,Personal
19783,Arizona,No,Extended,Bachelor,Employed,M,Suburban,Divorced,Offer2,Branch,Two-Door Car,Small,Personal
97096,Nevada,No,Extended,College,Unemployed,F,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal
51026,Arizona,No,Basic,Bachelor,Medical Leave,M,Suburban,Married,Offer1,Branch,SUV,Medsize,Personal
75391,California,No,Basic,Master,Retired,F,Urban,Married,Offer3,Web,Four-Door Car,Medsize,Personal
29830,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer3,Agent,Four-Door Car,Medsize,Corporate
52244,Arizona,No,Basic,Bachelor,Employed,F,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
59097,Oregon,No,Basic,College,Employed,F,Rural,Married,Offer3,Agent,Four-Door Car,Large,Personal
23956,Washington,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Small,Personal
81794,Arizona,No,Basic,High School or Below,Employed,M,Urban,Married,Offer4,Web,Four-Door Car,Medsize,Personal
21794,Oregon,No,Basic,Bachelor,Employed,F,Rural,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
63693,Arizona,No,Extended,College,Employed,F,Suburban,Single,Offer1,Branch,Two-Door Car,Medsize,Corporate
55021,Washington,No,Basic,College,Disabled,F,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,Personal
45529,Oregon,No,Extended,Master,Employed,M,Urban,Married,Offer2,Branch,Four-Door Car,Small,Personal
78443,Arizona,No,Basic,College,Unemployed,F,Suburban,Single,Offer4,Agent,Two-Door Car,Medsize,Personal
38375,California,No,Extended,Bachelor,Unemployed,F,Suburban,Married,Offer1,Call Center,SUV,Medsize,Personal
66205,Washington,No,Extended,High School or Below,Employed,M,Rural,Married,Offer3,Branch,Four-Door Car,Large,Corporate
62288,Oregon,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Offer1,Call Center,Two-Door Car,Large,Special
46109,Arizona,No,Extended,College,Medical Leave,F,Rural,Married,Offer1,Branch,SUV,Small,Personal
30338,Arizona,No,Basic,Master,Employed,F,Suburban,Married,Offer4,Call Center,Four-Door Car,Medsize,Personal
22692,Washington,No,Extended,High School or Below,Employed,F,Urban,Married,Offer1,Branch,Two-Door Car,Small,Personal
17421,Washington,No,Extended,High School or Below,Employed,F,Suburban,Married,Offer2,Call Center,Four-Door Car,Large,Corporate
83023,Oregon,No,Extended,Bachelor,Employed,M,Suburban,Married,Offer1,Branch,SUV,Medsize,Personal
96569,Oregon,No,Basic,Bachelor,Employed,M,Suburban,Married,Offer4,Branch,Four-Door Car,Small,Personal
27855,Oregon,No,Extended,College,Employed,F,Rural,Married,Offer2,Web,Four-Door Car,Small,Personal
71974,California,No,Basic,College,Employed,M,Rural,Divorced,Offer1,Call Center,Luxury Car,Small,Personal
97406,Arizona,No,Extended,Bachelor,Employed,M,Rural,Married,Offer1,Web,Two-Door Car,Large,Corporate
37605,Washington,No,Basic,Master,Employed,F,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
79888,Oregon,Yes,Basic,High School or Below,Employed,F,Suburban,Married,Offer2,Agent,Sports Car,Medsize,Personal
91295,Oregon,Yes,Basic,High School or Below,Disabled,F,Suburban,Single,Offer1,Web,Two-Door Car,Small,Personal
92014,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Offer2,Web,SUV,Medsize,Personal
33869,Washington,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Offer1,Call Center,Two-Door Car,Small,Personal
31001,Oregon,No,Basic,Bachelor,Employed,M,Rural,Divorced,Offer2,Branch,SUV,Medsize,Personal
58217,Oregon,No,Premium,Bachelor,Employed,F,Rural,Married,Offer1,Agent,Four-Door Car,Large,Corporate
57364,Arizona,Yes,Basic,College,Employed,M,Urban,Married,Offer1,Agent,SUV,Medsize,Personal
84707,Nevada,No,Basic,Doctor,Employed,F,Rural,Divorced,Offer4,Web,Four-Door Car,Small,Personal
80983,Oregon,No,Basic,College,Employed,M,Suburban,Married,Offer4,Web,Four-Door Car,Medsize,Corporate
84036,California,No,Basic,High School or Below,Employed,M,Urban,Married,Offer1,Agent,Two-Door Car,Medsize,Special
51968,California,Yes,Extended,High School or Below,Unemployed,M,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,Corporate
59740,California,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Offer2,Branch,Four-Door Car,Small,Corporate
58648,Arizona,Yes,Basic,High School or Below,Employed,F,Urban,Married,Offer2,Branch,SUV,Large,Personal
63975,California,No,Basic,High School or Below,Medical Leave,F,Suburban,Married,Offer1,Agent,Two-Door Car,Small,Personal
72272,Arizona,No,Basic,College,Employed,M,Urban,Divorced,Offer2,Call Center,Two-Door Car,Medsize,Personal
34560,Oregon,No,Basic,Master,Medical Leave,F,Suburban,Divorced,Offer1,Web,Four-Door Car,Medsize,Corporate
99768,California,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Offer2,Call Center,SUV,Large,Corporate
50691,Nevada,No,Premium,College,Employed,F,Rural,Divorced,Offer2,Web,Four-Door Car,Medsize,Personal
34249,Oregon,Yes,Basic,College,Employed,M,Suburban,Married,Offer2,Branch,SUV,Small,Corporate
54144,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Offer1,Agent,SUV,Small,Personal
62920,California,No,Basic,Bachelor,Employed,M,Rural,Married,Offer2,Branch,SUV,Medsize,Personal
54420,Arizona,Yes,Basic,Bachelor,Employed,F,Suburban,Divorced,Offer1,Web,SUV,Medsize,Personal
22665,Arizona,No,Basic,College,Employed,M,Suburban,Married,Offer2,Agent,Four-Door Car,Small,Personal
59940,Nevada,Yes,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Offer2,Agent,Four-Door Car,Medsize,Corporate
17528,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Married,Offer2,Branch,Sports Car,Medsize,Personal
88796,Arizona,No,Basic,Bachelor,Employed,F,Urban,Married,Offer2,Agent,Four-Door Car,Small,Personal
96596,Washington,No,Extended,High School or Below,Employed,F,Urban,Single,Offer1,Branch,Luxury SUV,Medsize,Personal
98784,Oregon,No,Basic,Master,Medical Leave,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
45659,Arizona,No,Premium,College,Employed,F,Suburban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
66375,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
67407,Arizona,No,Premium,High School or Below,Employed,M,Urban,Divorced,Offer2,Agent,Four-Door Car,Medsize,Corporate
19036,Arizona,No,Extended,Master,Employed,F,Urban,Single,Offer1,Agent,SUV,Medsize,Personal
11701,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer4,Call Center,SUV,Small,Personal
73340,Oregon,No,Basic,College,Employed,M,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
53716,Oregon,No,Basic,High School or Below,Employed,F,Rural,Married,Offer2,Call Center,Four-Door Car,Medsize,Personal
95479,California,No,Premium,Bachelor,Unemployed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Small,Personal
97304,Arizona,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Offer3,Call Center,Four-Door Car,Medsize,Corporate
63028,Nevada,No,Extended,High School or Below,Employed,F,Urban,Single,Offer3,Call Center,Four-Door Car,Medsize,Personal
37854,Arizona,No,Basic,College,Unemployed,F,Suburban,Single,Offer2,Call Center,Four-Door Car,Small,Personal
76701,Washington,No,Extended,College,Employed,F,Suburban,Married,Offer2,Call Center,Four-Door Car,Small,Personal
66513,California,No,Extended,High School or Below,Employed,M,Suburban,Single,Offer2,Branch,Four-Door Car,Small,Corporate
30823,California,No,Basic,College,Unemployed,M,Suburban,Single,Offer1,Call Center,Four-Door Car,Medsize,Personal
19343,California,No,Basic,High School or Below,Employed,F,Urban,Single,Offer1,Agent,Two-Door Car,Medsize,Corporate
61617,California,No,Basic,Master,Employed,M,Suburban,Single,Offer1,Call Center,SUV,Medsize,Personal
92795,Oregon,No,Extended,Bachelor,Employed,F,Suburban,Married,Offer2,Call Center,Four-Door Car,Medsize,Personal
92405,Nevada,No,Basic,College,Employed,F,Urban,Married,Offer2,Branch,Two-Door Car,Medsize,Personal
21375,Arizona,No,Premium,High School or Below,Unemployed,F,Suburban,Married,Offer1,Call Center,Four-Door Car,Medsize,Personal
83882,Nevada,No,Extended,Bachelor,Employed,F,Suburban,Married,Offer1,Branch,Four-Door Car,Small,Personal
87938,Oregon,No,Basic,College,Retired,M,Suburban,Divorced,Offer1,Call Center,Two-Door Car,Small,Personal
87425,California,No,Basic,High School or Below,Unemployed,F,Rural,Single,Offer1,Branch,Four-Door Car,Medsize,Corporate
17151,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,Personal
11057,Oregon,No,Premium,Bachelor,Employed,M,Rural,Married,Offer1,Call Center,Four-Door Car,Medsize,Personal
99893,Arizona,No,Extended,Master,Employed,F,Suburban,Divorced,Offer1,Branch,Four-Door Car,Small,Personal
93665,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,Personal
53225,Washington,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,Personal
12319,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Offer1,Agent,Luxury Car,Medsize,Special
25213,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer3,Agent,Luxury SUV,Large,Personal
15127,Nevada,Yes,Basic,College,Employed,M,Rural,Married,Offer1,Branch,Four-Door Car,Medsize,Personal
42668,Washington,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer3,Agent,Four-Door Car,Medsize,Personal
82127,California,Yes,Basic,Bachelor,Employed,F,Urban,Married,Offer1,Branch,SUV,Medsize,Corporate
37404,California,No,Basic,Bachelor,Employed,F,Urban,Divorced,Offer1,Branch,Four-Door Car,Large,Personal
87301,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer2,Web,Four-Door Car,Medsize,Personal
46491,Oregon,No,Extended,College,Employed,F,Suburban,Married,Offer2,Agent,Four-Door Car,Large,Personal
98111,Washington,No,Basic,Bachelor,Employed,M,Suburban,Married,Offer2,Agent,Four-Door Car,Large,Personal
15816,Oregon,No,Basic,High School or Below,Employed,F,Urban,Divorced,Offer4,Web,SUV,Medsize,Personal
63368,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
79621,Oregon,No,Basic,Master,Unemployed,M,Suburban,Divorced,Offer2,Branch,Sports Car,Large,Personal
20623,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Offer3,Web,Four-Door Car,Medsize,Personal
44996,Oregon,No,Basic,High School or Below,Employed,F,Urban,Divorced,Offer4,Web,Four-Door Car,Medsize,Special
71471,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Offer2,Web,Two-Door Car,Medsize,Personal
74085,Oregon,No,Basic,High School or Below,Employed,F,Rural,Married,Offer1,Web,Two-Door Car,Medsize,Personal
76280,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer3,Agent,Two-Door Car,Small,Personal
